"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Mineral fuels, mineral oils and products of their distillation",527,"Coke",52704,"Mineral Products",5,707651888,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Non-Petroleum Gas",52705,"Mineral Products",5,522254,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Tar",52706,"Mineral Products",5,74530555,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Tar Oil",52707,"Mineral Products",5,2785231119,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Pitch Coke",52708,"Mineral Products",5,34131447,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Crude Petroleum",52709,"Mineral Products",5,124155196928,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Refined Petroleum",52710,"Mineral Products",5,115840993023,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Gas",52711,"Mineral Products",5,80680571266,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Jelly",52712,"Mineral Products",5,399758676,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Coke",52713,"Mineral Products",5,6992376250,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Bitumen and asphalt",52714,"Mineral Products",5,125157693,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Asphalt Mixtures",52715,"Mineral Products",5,143962164,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Electricity",52716,"Mineral Products",5,1269595842.0000002,2023
"Inorganic chemicals",628,"Halogens",62801,"Chemical Products",6,106095546,2023
"Inorganic chemicals",628,"Sulfur",62802,"Chemical Products",6,1753216,2023
"Inorganic chemicals",628,"Carbon",62803,"Chemical Products",6,328990730,2023
"Inorganic chemicals",628,"Hydrogen",62804,"Chemical Products",6,2015185038,2023
"Inorganic chemicals",628,"Alkali, alkaline-earth, rare-earth metals, scandium, yttrium, and mercury",62805,"Chemical Products",6,42508543,2023
"Inorganic chemicals",628,"Hydrochloric Acid",62806,"Chemical Products",6,26503762,2023
"Inorganic chemicals",628,"Sulfuric Acid",62807,"Chemical Products",6,37881346,2023
"Inorganic chemicals",628,"Nitric Acids",62808,"Chemical Products",6,15503731,2023
"Inorganic chemicals",628,"Phosphoric Acid",62809,"Chemical Products",6,359226883,2023
"Inorganic chemicals",628,"Boron",62810,"Chemical Products",6,241213413,2023
"Inorganic chemicals",628,"Other Inorganic Acids",62811,"Chemical Products",6,403775108,2023
