"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Jelly",52712,"Mineral Products",5,19421484,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Coke",52713,"Mineral Products",5,654824644,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Bitumen and asphalt",52714,"Mineral Products",5,6957116,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Asphalt Mixtures",52715,"Mineral Products",5,16290,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Electricity",52716,"Mineral Products",5,30,2023
"Inorganic chemicals",628,"Halogens",62801,"Chemical Products",6,7243,2023
"Inorganic chemicals",628,"Sulfur",62802,"Chemical Products",6,521060,2023
"Inorganic chemicals",628,"Carbon",62803,"Chemical Products",6,25520183,2023
"Inorganic chemicals",628,"Hydrogen",62804,"Chemical Products",6,3957623,2023
"Inorganic chemicals",628,"Alkali, alkaline-earth, rare-earth metals, scandium, yttrium, and mercury",62805,"Chemical Products",6,18335,2023
"Inorganic chemicals",628,"Hydrochloric Acid",62806,"Chemical Products",6,20838,2023
"Inorganic chemicals",628,"Sulfuric Acid",62807,"Chemical Products",6,8174202,2023
"Inorganic chemicals",628,"Nitric Acids",62808,"Chemical Products",6,55.99999999999999,2023
"Inorganic chemicals",628,"Phosphoric Acid",62809,"Chemical Products",6,34598710,2023
"Inorganic chemicals",628,"Boron",62810,"Chemical Products",6,553,2023
"Inorganic chemicals",628,"Other Inorganic Acids",62811,"Chemical Products",6,32093077,2023
"Inorganic chemicals",628,"Halides",62812,"Chemical Products",6,1,2023
"Inorganic chemicals",628,"Nonmetal Sulfides",62813,"Chemical Products",6,1644557,2023
"Inorganic chemicals",628,"Ammonia",62814,"Chemical Products",6,848545797,2023
"Inorganic chemicals",628,"Sodium or Potassium Peroxides",62815,"Chemical Products",6,22303540,2023
"Inorganic chemicals",628,"Magnesium Hydroxide and Peroxide",62816,"Chemical Products",6,65,2023
"Inorganic chemicals",628,"Zinc Oxide and Peroxide",62817,"Chemical Products",6,35090640,2023
"Inorganic chemicals",628,"Aluminium Oxide",62818,"Chemical Products",6,1038430982,2023
"Inorganic chemicals",628,"Manganese Oxides",62820,"Chemical Products",6,1015879,2023
"Inorganic chemicals",628,"Iron Oxides and Hydroxides",62821,"Chemical Products",6,387332,2023
